Date,Close
2023-03-01,92.17
2023-03-02,92.13
2023-03-03,94.9
2023-03-04,94.9
2023-03-05,94.9
2023-03-06,93.75
2023-03-07,93.55
2023-03-08,93.92
2023-03-09,92.25
2023-03-10,90.73
2023-03-11,90.73
2023-03-12,90.73
2023-03-13,92.43
2023-03-14,94.88
2023-03-15,96.2
2023-03-16,100.04
2023-03-17,98.95
2023-03-18,98.95
2023-03-19,98.95
2023-03-20,97.71
2023-03-21,100.61
2023-03-22,98.7
2023-03-23,98.71
2023-03-24,98.13
2023-03-25,98.13
2023-03-26,98.13
2023-03-27,98.04
2023-03-28,97.24
2023-03-29,100.25
2023-03-30,102.0
2023-03-31,103.29
2023-04-01,103.29
2023-04-02,103.29
2023-04-03,102.41
2023-04-04,103.95
2023-04-05,101.1
2023-04-06,102.06
2023-04-07,102.06
2023-04-08,102.06
2023-04-09,102.06
2023-04-10,102.17
2023-04-11,99.92
2023-04-12,97.83
2023-04-13,102.4
2023-04-14,102.51
2023-04-15,102.51
2023-04-16,102.51
2023-04-17,102.74
2023-04-18,102.3
2023-04-19,104.3
2023-04-20,103.81
2023-04-21,106.96
2023-04-22,106.96
2023-04-23,106.96
2023-04-24,106.21
2023-04-25,102.57
2023-04-26,104.98
2023-04-27,109.82
2023-04-28,105.45
2023-04-29,105.45
2023-04-30,105.45
2023-05-01,102.05
2023-05-02,103.63
2023-05-03,103.65
2023-05-04,104.0
2023-05-05,105.655
2023-05-06,105.655
2023-05-07,105.655
2023-05-08,105.83
2023-05-09,106.62
2023-05-10,110.19
2023-05-11,112.18
2023-05-12,110.26
2023-05-13,110.26
2023-05-14,110.26
2023-05-15,111.2
2023-05-16,113.4
2023-05-17,115.5
2023-05-18,118.15
2023-05-19,116.25
2023-05-20,116.25
2023-05-21,116.25
2023-05-22,115.01
2023-05-23,114.99
2023-05-24,116.75
2023-05-25,115.0
2023-05-26,120.11
2023-05-27,120.11
2023-05-28,120.11
2023-05-29,120.11
2023-05-30,121.66
2023-05-31,120.58
2023-06-01,122.77
2023-06-02,124.25
2023-06-03,124.25
2023-06-04,124.25
2023-06-05,125.3
2023-06-06,126.61
2023-06-07,121.23
2023-06-08,124.25
2023-06-09,123.43
2023-06-10,123.43
2023-06-11,123.43
2023-06-12,126.57
2023-06-13,126.66
2023-06-14,126.42
2023-06-15,127.11
2023-06-16,125.49
2023-06-17,125.49
2023-06-18,125.49
2023-06-19,125.49
2023-06-20,125.78
2023-06-21,124.83
2023-06-22,130.15
2023-06-23,129.33
2023-06-24,129.33
2023-06-25,129.33
2023-06-26,127.33
2023-06-27,129.18
2023-06-28,129.04
2023-06-29,127.9
2023-06-30,130.36
2023-07-01,130.36
2023-07-02,130.36
2023-07-03,130.22
2023-07-04,130.22
2023-07-05,130.38
2023-07-06,128.36
2023-07-07,129.78
2023-07-08,129.78
2023-07-09,129.78
2023-07-10,127.13
2023-07-11,128.78
2023-07-12,130.8
2023-07-13,134.3
2023-07-14,134.68
2023-07-15,134.68
2023-07-16,134.68
2023-07-17,133.56
2023-07-18,132.83
2023-07-19,135.36
2023-07-20,129.96
2023-07-21,130.0
2023-07-22,130.0
2023-07-23,130.0
2023-07-24,128.8
2023-07-25,129.13
2023-07-26,128.15
2023-07-27,128.25
2023-07-28,132.21
2023-07-29,132.21
2023-07-30,132.21
2023-07-31,133.68
2023-08-01,131.69
2023-08-02,128.21
2023-08-03,128.91
2023-08-04,139.57
2023-08-05,139.57
2023-08-06,139.57
2023-08-07,142.22
