Date,Close
2023-02-01,435.54998779296875
2023-02-02,452.1600036621094
2023-02-03,423.760009765625
2023-02-04,423.760009765625
2023-02-05,423.760009765625
2023-02-06,414.989990234375
2023-02-07,427.6700134277344
2023-02-08,421.739990234375
2023-02-09,419.739990234375
2023-02-10,413.5199890136719
2023-02-11,413.5199890136719
2023-02-12,413.5199890136719
2023-02-13,418.0899963378906
2023-02-14,421.9700012207031
2023-02-15,421.239990234375
2023-02-16,408.3599853515625
2023-02-17,404.3800048828125
2023-02-18,404.3800048828125
2023-02-19,404.3800048828125
2023-02-20,404.3800048828125
2023-02-21,396.260009765625
2023-02-22,406.3800048828125
2023-02-23,411.8800048828125
2023-02-24,419.80999755859375
2023-02-25,419.80999755859375
2023-02-26,419.80999755859375
2023-02-27,412.6199951171875
2023-02-28,407.17999267578125
2023-03-01,401.2699890136719
2023-03-02,400.3699951171875
2023-03-03,408.5199890136719
2023-03-04,408.5199890136719
2023-03-05,408.5199890136719
2023-03-06,412.7099914550781
2023-03-07,409.2900085449219
2023-03-08,416.6700134277344
2023-03-09,404.5799865722656
2023-03-10,392.6099853515625
2023-03-11,392.6099853515625
2023-03-12,392.6099853515625
2023-03-13,391.55999755859375
2023-03-14,408.29998779296875
2023-03-15,406.32000732421875
2023-03-16,418.1499938964844
2023-03-17,413.69000244140625
2023-03-18,413.69000244140625
2023-03-19,413.69000244140625
2023-03-20,411.8399963378906
2023-03-21,422.0299987792969
2023-03-22,414.2099914550781
2023-03-23,432.489990234375
2023-03-24,429.57000732421875
2023-03-25,429.57000732421875
2023-03-26,429.57000732421875
2023-03-27,426.94000244140625
2023-03-28,419.3299865722656
2023-03-29,433.2900085449219
2023-03-30,440.0899963378906
2023-03-31,445.8299865722656
2023-04-01,445.8299865722656
2023-04-02,445.8299865722656
2023-04-03,440.6700134277344
2023-04-04,439.80999755859375
2023-04-05,439.1499938964844
2023-04-06,446.760009765625
2023-04-07,446.760009765625
2023-04-08,446.760009765625
2023-04-09,446.760009765625
2023-04-10,444.7200012207031
2023-04-11,437.5
2023-04-12,435.0899963378906
2023-04-13,441.80999755859375
2023-04-14,441.6199951171875
2023-04-15,441.6199951171875
2023-04-16,441.6199951171875
2023-04-17,440.0899963378906
2023-04-18,442.5899963378906
2023-04-19,445.489990234375
2023-04-20,447.3999938964844
2023-04-21,446.3999938964844
2023-04-22,446.3999938964844
2023-04-23,446.3999938964844
2023-04-24,442.32000732421875
2023-04-25,419.8299865722656
2023-04-26,413.70001220703125
2023-04-27,429.1600036621094
2023-04-28,443.95001220703125
2023-04-29,443.95001220703125
2023-04-30,443.95001220703125
2023-05-01,442.510009765625
2023-05-02,436.4599914550781
2023-05-03,429.6499938964844
2023-05-04,422.45001220703125
2023-05-05,425.95001220703125
2023-05-06,425.95001220703125
2023-05-07,425.95001220703125
2023-05-08,426.8900146484375
2023-05-09,427.67999267578125
2023-05-10,431.5199890136719
2023-05-11,424.8900146484375
2023-05-12,427.6199951171875
2023-05-13,427.6199951171875
2023-05-14,427.6199951171875
2023-05-15,426.2099914550781
2023-05-16,421.4100036621094
2023-05-17,431.8599853515625
2023-05-18,447.6600036621094
2023-05-19,446.0299987792969
2023-05-20,446.0299987792969
2023-05-21,446.0299987792969
2023-05-22,454.1099853515625
2023-05-23,449.79998779296875
2023-05-24,415.9200134277344
2023-05-25,413.1000061035156
2023-05-26,418.42999267578125
2023-05-27,418.42999267578125
2023-05-28,418.42999267578125
2023-05-29,418.42999267578125
2023-05-30,406.0899963378906
2023-05-31,419.1199951171875
2023-06-01,422.1199951171875
2023-06-02,430.489990234375
2023-06-03,430.489990234375
2023-06-04,430.489990234375
2023-06-05,442.8399963378906
2023-06-06,448.489990234375
2023-06-07,422.3599853515625
2023-06-08,423.3599853515625
2023-06-09,431.54998779296875
2023-06-10,431.54998779296875
2023-06-11,431.54998779296875
2023-06-12,446.1199951171875
2023-06-13,447.54998779296875
2023-06-14,446.2200012207031
2023-06-15,456.30999755859375
2023-06-16,455.0299987792969
2023-06-17,455.0299987792969
2023-06-18,455.0299987792969
2023-06-19,455.0299987792969
2023-06-20,455.1300048828125
2023-06-21,450.5299987792969
2023-06-22,450.8399963378906
2023-06-23,452.69000244140625
2023-06-24,452.69000244140625
2023-06-25,452.69000244140625
2023-06-26,453.29998779296875
2023-06-27,459.0299987792969
2023-06-28,459.6300048828125
2023-06-29,455.82000732421875
2023-06-30,458.19000244140625
2023-07-01,458.19000244140625
2023-07-02,458.19000244140625
2023-07-03,451.57000732421875
2023-07-04,451.57000732421875
2023-07-05,457.8399963378906
2023-07-06,451.5
2023-07-07,448.19000244140625
