Date,Close
2022-03-01,294.95
2022-03-02,300.19
2022-03-03,295.92
2022-03-04,289.86
2022-03-05,289.86
2022-03-06,289.86
2022-03-07,278.91
2022-03-08,275.85
2022-03-09,288.5
2022-03-10,285.59
2022-03-11,280.07
2022-03-12,280.07
2022-03-13,280.07
2022-03-14,276.44
2022-03-15,287.15
2022-03-16,294.39
2022-03-17,295.22
2022-03-18,300.43
2022-03-19,300.43
2022-03-20,300.43
2022-03-21,299.16
2022-03-22,304.06
2022-03-23,299.49
2022-03-24,304.1
2022-03-25,303.68
2022-03-26,303.68
2022-03-27,303.68
2022-03-28,310.7
2022-03-29,315.41
2022-03-30,313.86
2022-03-31,308.31
2022-04-01,309.42
2022-04-02,309.42
2022-04-03,309.42
2022-04-04,314.97
2022-04-05,310.88
2022-04-06,299.5
2022-04-07,301.37
2022-04-08,296.97
2022-04-09,296.97
2022-04-10,296.97
2022-04-11,285.26
2022-04-12,282.06
2022-04-13,287.62
2022-04-14,279.83
2022-04-15,279.83
2022-04-16,279.83
2022-04-17,279.83
2022-04-18,280.52
2022-04-19,285.3
2022-04-20,286.36
2022-04-21,280.81
2022-04-22,274.03
2022-04-23,274.03
2022-04-24,274.03
2022-04-25,280.72
2022-04-26,270.22
2022-04-27,283.22
2022-04-28,289.63
2022-04-29,277.52
2022-04-30,277.52
2022-05-01,277.52
2022-05-02,284.47
2022-05-03,281.78
2022-05-04,289.98
2022-05-05,277.35
2022-05-06,274.73
2022-05-07,274.73
2022-05-08,274.73
2022-05-09,264.58
2022-05-10,269.5
2022-05-11,260.55
2022-05-12,255.35
2022-05-13,261.12
2022-05-14,261.12
2022-05-15,261.12
2022-05-16,261.5
2022-05-17,266.82
2022-05-18,254.08
2022-05-19,253.14
2022-05-20,252.56
2022-05-21,252.56
2022-05-22,252.56
2022-05-23,260.65
2022-05-24,259.62
2022-05-25,262.52
2022-05-26,265.9
2022-05-27,273.24
2022-05-28,273.24
2022-05-29,273.24
2022-05-30,273.24
2022-05-31,271.87
2022-06-01,272.42
2022-06-02,274.58
2022-06-03,270.02
2022-06-04,270.02
2022-06-05,270.02
2022-06-06,268.75
2022-06-07,272.5
2022-06-08,270.41
2022-06-09,264.79
2022-06-10,252.99
2022-06-11,252.99
2022-06-12,252.99
2022-06-13,242.26
2022-06-14,244.49
2022-06-15,251.76
2022-06-16,244.97
2022-06-17,247.65
2022-06-18,247.65
2022-06-19,247.65
2022-06-20,247.65
2022-06-21,253.74
2022-06-22,253.13
2022-06-23,258.86
2022-06-24,267.7
2022-06-25,267.7
2022-06-26,267.7
2022-06-27,264.89
2022-06-28,256.48
2022-06-29,260.26
2022-06-30,256.83
2022-07-01,259.58
2022-07-02,259.58
2022-07-03,259.58
2022-07-04,259.58
2022-07-05,262.85
2022-07-06,266.21
2022-07-07,268.4
2022-07-08,267.66
2022-07-09,267.66
2022-07-10,267.66
2022-07-11,264.51
2022-07-12,253.67
2022-07-13,252.72
2022-07-14,254.08
2022-07-15,256.72
2022-07-16,256.72
2022-07-17,256.72
2022-07-18,254.25
2022-07-19,259.53
2022-07-20,262.27
2022-07-21,264.84
2022-07-22,260.36
2022-07-23,260.36
2022-07-24,260.36
2022-07-25,258.83
2022-07-26,251.9
2022-07-27,268.74
2022-07-28,276.41
2022-07-29,280.74
2022-07-30,280.74
2022-07-31,280.74
2022-08-01,278.01
2022-08-02,274.82
2022-08-03,282.47
2022-08-04,283.65
2022-08-05,282.91
2022-08-06,282.91
2022-08-07,282.91
2022-08-08,280.32
2022-08-09,282.3
2022-08-10,289.16
2022-08-11,287.02
2022-08-12,291.91
2022-08-13,291.91
2022-08-14,291.91
2022-08-15,293.47
2022-08-16,292.71
2022-08-17,291.32
2022-08-18,290.17
2022-08-19,286.15
2022-08-20,286.15
2022-08-21,286.15
2022-08-22,277.75
2022-08-23,276.44
2022-08-24,275.79
2022-08-25,278.85
2022-08-26,268.09
2022-08-27,268.09
2022-08-28,268.09
2022-08-29,265.23
2022-08-30,262.97
2022-08-31,261.47
