Date,Close
2019-08-01,29.860000610351562
2019-08-02,29.440000534057617
2019-08-03,29.440000534057617
2019-08-04,29.440000534057617
2019-08-05,27.989999771118164
2019-08-06,28.860000610351562
2019-08-07,29.190000534057617
2019-08-08,33.91999816894531
2019-08-09,34.189998626708984
2019-08-10,34.189998626708984
2019-08-11,34.189998626708984
2019-08-12,32.43000030517578
2019-08-13,32.11000061035156
2019-08-14,30.239999771118164
2019-08-15,29.670000076293945
2019-08-16,31.18000030517578
2019-08-17,31.18000030517578
2019-08-18,31.18000030517578
2019-08-19,31.479999542236328
2019-08-20,30.719999313354492
2019-08-21,31.700000762939453
2019-08-22,31.899999618530273
2019-08-23,29.540000915527344
2019-08-24,29.540000915527344
2019-08-25,29.540000915527344
2019-08-26,30.280000686645508
2019-08-27,30.200000762939453
2019-08-28,30.780000686645508
2019-08-29,31.450000762939453
2019-08-30,31.450000762939453
2019-08-31,31.450000762939453
2019-09-01,31.450000762939453
2019-09-02,31.450000762939453
2019-09-03,30.899999618530273
2019-09-04,30.950000762939453
2019-09-05,31.5
2019-09-06,30.559999465942383
2019-09-07,30.559999465942383
2019-09-08,30.559999465942383
2019-09-09,30.5
2019-09-10,30.229999542236328
2019-09-11,29.760000228881836
2019-09-12,30.209999084472656
2019-09-13,30.690000534057617
2019-09-14,30.690000534057617
2019-09-15,30.690000534057617
2019-09-16,30.829999923706055
2019-09-17,30.989999771118164
2019-09-18,30.420000076293945
2019-09-19,30.290000915527344
2019-09-20,30.049999237060547
2019-09-21,30.049999237060547
2019-09-22,30.049999237060547
2019-09-23,30.639999389648438
2019-09-24,29.520000457763672
2019-09-25,29.540000915527344
2019-09-26,29.469999313354492
2019-09-27,28.719999313354492
2019-09-28,28.719999313354492
2019-09-29,28.719999313354492
2019-09-30,28.989999771118164
2019-10-01,28.760000228881836
2019-10-02,28.309999465942383
2019-10-03,28.68000030517578
2019-10-04,29.010000228881836
2019-10-05,29.010000228881836
2019-10-06,29.010000228881836
2019-10-07,28.93000030517578
2019-10-08,28.229999542236328
2019-10-09,28.459999084472656
2019-10-10,28.3799991607666
2019-10-11,29.75
2019-10-12,29.75
2019-10-13,29.75
2019-10-14,30.530000686645508
2019-10-15,30.719999313354492
2019-10-16,30.809999465942383
2019-10-17,31.139999389648438
2019-10-18,30.969999313354492
2019-10-19,30.969999313354492
2019-10-20,30.969999313354492
2019-10-21,32.029998779296875
2019-10-22,31.510000228881836
2019-10-23,31.360000610351562
2019-10-24,31.719999313354492
2019-10-25,32.709999084472656
2019-10-26,32.709999084472656
2019-10-27,32.709999084472656
2019-10-28,33.689998626708984
2019-10-29,33.029998779296875
2019-10-30,33.130001068115234
2019-10-31,33.93000030517578
2019-11-01,34.88999938964844
2019-11-02,34.88999938964844
2019-11-03,34.88999938964844
2019-11-04,36.290000915527344
2019-11-05,36.150001525878906
2019-11-06,35.93000030517578
2019-11-07,36.279998779296875
2019-11-08,36.290000915527344
2019-11-09,36.290000915527344
2019-11-10,36.290000915527344
2019-11-11,36.310001373291016
2019-11-12,36.709999084472656
2019-11-13,37.52000045776367
2019-11-14,38.349998474121094
2019-11-15,38.560001373291016
2019-11-16,38.560001373291016
2019-11-17,38.560001373291016
2019-11-18,39.880001068115234
2019-11-19,41.290000915527344
2019-11-20,40.97999954223633
2019-11-21,39.52000045776367
2019-11-22,39.150001525878906
2019-11-23,39.150001525878906
2019-11-24,39.150001525878906
2019-11-25,39.790000915527344
2019-11-26,38.9900016784668
2019-11-27,39.40999984741211
2019-11-28,39.40999984741211
2019-11-29,39.150001525878906
2019-11-30,39.150001525878906
2019-12-01,39.150001525878906
2019-12-02,38.72999954223633
2019-12-03,38.900001525878906
2019-12-04,39.689998626708984
2019-12-05,39.619998931884766
2019-12-06,39.630001068115234
2019-12-07,39.630001068115234
2019-12-08,39.630001068115234
2019-12-09,38.93000030517578
2019-12-10,39.439998626708984
2019-12-11,39.470001220703125
2019-12-12,42.59000015258789
2019-12-13,41.150001525878906
2019-12-14,41.150001525878906
2019-12-15,41.150001525878906
2019-12-16,42.349998474121094
2019-12-17,42.77000045776367
2019-12-18,42.29999923706055
2019-12-19,42.83000183105469
2019-12-20,44.150001525878906
2019-12-21,44.150001525878906
2019-12-22,44.150001525878906
2019-12-23,45.459999084472656
2019-12-24,46.540000915527344
2019-12-25,46.540000915527344
2019-12-26,46.630001068115234
2019-12-27,46.18000030517578
2019-12-28,46.18000030517578
2019-12-29,46.18000030517578
2019-12-30,45.52000045776367
2019-12-31,45.86000061035156
2020-01-01,45.86000061035156
2020-01-02,49.099998474121094
2020-01-03,48.599998474121094
2020-01-04,48.599998474121094
2020-01-05,48.599998474121094
2020-01-06,48.38999938964844
2020-01-07,48.25
2020-01-08,47.83000183105469
2020-01-09,48.970001220703125
2020-01-10,48.16999816894531
2020-01-11,48.16999816894531
2020-01-12,48.16999816894531
2020-01-13,48.75
2020-01-14,48.209999084472656
2020-01-15,48.54999923706055
2020-01-16,49.77000045776367
2020-01-17,50.93000030517578
2020-01-18,50.93000030517578
2020-01-19,50.93000030517578
2020-01-20,50.93000030517578
2020-01-21,51.04999923706055
2020-01-22,51.43000030517578
2020-01-23,51.709999084472656
2020-01-24,50.349998474121094
2020-01-25,50.349998474121094
2020-01-26,50.349998474121094
2020-01-27,49.2599983215332
2020-01-28,50.529998779296875
2020-01-29,47.5099983215332
2020-01-30,48.779998779296875
2020-01-31,47.0
