Date,Close
2021-02-01,167.1439971923828
2021-02-02,169.0
2021-02-03,165.62649536132812
2021-02-04,166.5500030517578
2021-02-05,167.6074981689453
2021-02-06,167.6074981689453
2021-02-07,167.6074981689453
2021-02-08,166.14700317382812
2021-02-09,165.25
2021-02-10,164.32899475097656
2021-02-11,163.10650634765625
2021-02-12,163.885498046875
2021-02-13,163.885498046875
2021-02-14,163.885498046875
2021-02-15,163.885498046875
2021-02-16,163.44749450683594
2021-02-17,165.4320068359375
2021-02-18,166.4114990234375
2021-02-19,162.4949951171875
2021-02-20,162.4949951171875
2021-02-21,162.4949951171875
2021-02-22,159.03700256347656
2021-02-23,159.72500610351562
2021-02-24,157.97650146484375
2021-02-25,152.85800170898438
2021-02-26,154.64649963378906
2021-02-27,154.64649963378906
2021-02-28,154.64649963378906
2021-03-01,157.3070068359375
2021-03-02,154.72650146484375
2021-03-03,150.25
2021-03-04,148.8784942626953
2021-03-05,150.0229949951172
2021-03-06,150.0229949951172
2021-03-07,150.0229949951172
2021-03-08,147.59750366210938
2021-03-09,153.1425018310547
2021-03-10,152.8820037841797
2021-03-11,155.67950439453125
2021-03-12,154.47450256347656
2021-03-13,154.47450256347656
2021-03-14,154.47450256347656
2021-03-15,154.08399963378906
2021-03-16,154.59300231933594
2021-03-17,156.7864990234375
2021-03-18,151.39950561523438
2021-03-19,153.7480010986328
2021-03-20,153.7480010986328
2021-03-21,153.7480010986328
2021-03-22,155.5435028076172
2021-03-23,156.875
2021-03-24,154.35350036621094
2021-03-25,152.31300354003906
2021-03-26,152.60150146484375
2021-03-27,152.60150146484375
2021-03-28,152.60150146484375
2021-03-29,153.7864990234375
2021-03-30,152.76449584960938
2021-03-31,154.70399475097656
2021-04-01,158.0500030517578
2021-04-02,158.0500030517578
2021-04-03,158.0500030517578
2021-04-04,158.0500030517578
2021-04-05,161.3365020751953
2021-04-06,161.1909942626953
2021-04-07,163.96949768066406
2021-04-08,164.96499633789062
2021-04-09,168.61000061035156
2021-04-10,168.61000061035156
2021-04-11,168.61000061035156
2021-04-12,168.96949768066406
2021-04-13,170.0
2021-04-14,166.64999389648438
2021-04-15,168.95449829101562
2021-04-16,169.9720001220703
2021-04-17,169.9720001220703
2021-04-18,169.9720001220703
2021-04-19,168.60049438476562
2021-04-20,166.7344970703125
2021-04-21,168.1009979248047
2021-04-22,165.45199584960938
2021-04-23,167.04400634765625
2021-04-24,167.04400634765625
2021-04-25,167.04400634765625
2021-04-26,170.4499969482422
2021-04-27,170.8715057373047
2021-04-28,172.9250030517578
2021-04-29,173.5655059814453
2021-04-30,173.37100219726562
2021-05-01,173.37100219726562
2021-05-02,173.37100219726562
2021-05-03,169.32449340820312
2021-05-04,165.593505859375
2021-05-05,163.52699279785156
2021-05-06,165.31849670410156
2021-05-07,164.58050537109375
2021-05-08,164.58050537109375
2021-05-09,164.58050537109375
2021-05-10,159.52450561523438
2021-05-11,161.19549560546875
2021-05-12,157.5970001220703
2021-05-13,158.07350158691406
2021-05-14,161.14500427246094
2021-05-15,161.14500427246094
2021-05-16,161.14500427246094
2021-05-17,163.51950073242188
2021-05-18,161.61399841308594
2021-05-19,161.58999633789062
2021-05-20,162.38400268554688
2021-05-21,160.1540069580078
2021-05-22,160.1540069580078
2021-05-23,160.1540069580078
2021-05-24,162.24949645996094
2021-05-25,162.95249938964844
2021-05-26,163.25799560546875
2021-05-27,161.5054931640625
2021-05-28,161.15350341796875
2021-05-29,161.15350341796875
2021-05-30,161.15350341796875
2021-05-31,161.15350341796875
2021-06-01,160.9324951171875
2021-06-02,161.69949340820312
2021-06-03,159.35049438476562
2021-06-04,160.31100463867188
2021-06-05,160.31100463867188
2021-06-06,160.31100463867188
2021-06-07,159.90049743652344
2021-06-08,163.20550537109375
2021-06-09,164.0574951171875
2021-06-10,167.4824981689453
2021-06-11,167.3415069580078
2021-06-12,167.3415069580078
2021-06-13,167.3415069580078
2021-06-14,169.19349670410156
2021-06-15,169.156494140625
2021-06-16,170.7624969482422
2021-06-17,174.46200561523438
2021-06-18,174.34500122070312
2021-06-19,174.34500122070312
2021-06-20,174.34500122070312
2021-06-21,172.697998046875
2021-06-22,175.27200317382812
2021-06-23,175.1909942626953
2021-06-24,172.45399475097656
2021-06-25,170.072998046875
2021-06-26,170.072998046875
2021-06-27,170.072998046875
2021-06-28,172.1945037841797
2021-06-29,172.40699768066406
2021-06-30,172.00799560546875
2021-07-01,171.64849853515625
2021-07-02,175.5489959716797
2021-07-03,175.5489959716797
2021-07-04,175.5489959716797
2021-07-05,175.5489959716797
2021-07-06,183.78700256347656
2021-07-07,184.82899475097656
2021-07-08,186.57049560546875
2021-07-09,185.9669952392578
2021-07-10,185.9669952392578
2021-07-11,185.9669952392578
2021-07-12,185.92750549316406
2021-07-13,183.8679962158203
2021-07-14,184.08399963378906
2021-07-15,181.55999755859375
2021-07-16,178.68150329589844
2021-07-17,178.68150329589844
2021-07-18,178.68150329589844
2021-07-19,177.47950744628906
2021-07-20,178.6595001220703
2021-07-21,179.25999450683594
2021-07-22,181.90150451660156
2021-07-23,182.83200073242188
2021-07-24,182.83200073242188
2021-07-25,182.83200073242188
2021-07-26,184.99099731445312
2021-07-27,181.3195037841797
2021-07-28,181.51600646972656
2021-07-29,179.99600219726562
2021-07-30,166.37950134277344
2021-07-31,166.37950134277344
